"Raw_Param","Readable_Name","Type","mean","sd","2.5%","50%","97.5%","Rhat","n.eff"
"attributenodes[70, 1]","674096 - Theta","Student Mastery",0.58090534587341,0.563295369802624,-0.408663520892037,0.544800557078232,1.80517771880019,1,3269
"attributenodes[71, 1]","096699 - Theta","Student Mastery",0.402375751755572,0.631228416015335,-0.738452713597387,0.364846671737219,1.78052026582265,1,1884
"attributenodes[72, 1]","596803 - Theta","Student Mastery",-1.05535856857854,0.579868117807629,-2.34772957514552,-0.979350277553107,-0.073002262578185,1,3101
"attributenodes[73, 1]","032129 - Theta","Student Mastery",-1.16515871736709,0.619429299529707,-2.55753762098679,-1.09187812325841,-0.149498248393981,1,3179
"attributenodes[74, 1]","578216 - Theta","Student Mastery",-0.617787795053465,0.726849390963217,-2.17219262715758,-0.553532468773666,0.792454443510883,1,1434
"attributenodes[75, 1]","922849 - Theta","Student Mastery",0.0361691851957669,0.608115574978547,-1.28051311414802,0.0462693425184898,1.21501874220313,1,1734
"attributenodes[76, 1]","570200 - Theta","Student Mastery",-0.324998541625382,0.716788534527717,-1.94633306019059,-0.259057178612989,0.962559168408269,1,1361
"attributenodes[77, 1]","717808 - Theta","Student Mastery",-0.805378442921019,0.610379578298798,-2.14668582301396,-0.74161301217019,0.236160079188999,1,2207
"attributenodes[78, 1]","370275 - Theta","Student Mastery",-0.186001485738881,0.664726873777718,-1.70232248276885,-0.140247276478412,1.0557709961909,1,1453
"attributenodes[79, 1]","801313 - Theta","Student Mastery",-1.15390981218047,0.602942702226014,-2.47918618576795,-1.08803068739683,-0.139031979017483,1,3540
"attributenodes[80, 1]","003128 - Theta","Student Mastery",0.981202238757877,0.679173363466888,-0.190485300250228,0.936627717882868,2.46562243977214,1,3527
"attributenodes[81, 1]","947334 - Theta","Student Mastery",0.409242014796421,0.654778013047823,-0.874872408060224,0.393143990778455,1.7444042280086,1,2014
"attributenodes[82, 1]","758331 - Theta","Student Mastery",-0.636965994819276,0.584263522649739,-1.948748717064,-0.587716596473858,0.395548637489093,1,2065
"attributenodes[83, 1]","265887 - Theta","Student Mastery",-0.211791585311534,0.672892078768222,-1.74613843182211,-0.16763673234961,1.02690583914574,1.01,1538
"attributenodes[84, 1]","857049 - Theta","Student Mastery",0.409764763036288,0.671276861772743,-0.975243998995933,0.390005628269983,1.75036010560895,1,1934
"attributenodes[85, 1]","427361 - Theta","Student Mastery",0.955242161233761,0.681705338066458,-0.176987360117657,0.913660949217904,2.43165408929723,1,3374
"attributenodes[86, 1]","344202 - Theta","Student Mastery",1.01959566095019,0.649539780158218,-0.105067956567315,0.971263629084698,2.41874436893337,1,3885
"attributenodes[87, 1]","571520 - Theta","Student Mastery",-1.19294970061045,0.596453280347901,-2.51126127336645,-1.13456937437526,-0.187577012977907,1,3658
